COMPANY,DATE,PRICE OF LAST TRANSACTION,MAX,MIN,AVERAGE PRICE,% PERCENT,QUANTITY,REVENUE IN BEST DENARS,TOTAL REVENUE IN DENARS
KMB,22.9.2017,"2.910,00","2.930,00","2.875,00","2.883,30","-1,59",1.660,4.786.285,4.786.285
KMB,21.9.2017,"2.930,00","2.939,00","2.930,00","2.930,03","0,59",1.343,3.935.035,3.935.035
KMB,20.9.2017,"2.939,00","2.939,00","2.878,00","2.912,88","1,49",2.131,6.207.348,6.207.348
KMB,19.9.2017,"2.870,00","2.870,00","2.870,00","2.870,00","-0,31",1.062,3.047.940,3.047.940
KMB,18.9.2017,"2.879,00","2.879,00","2.875,00","2.878,83","-0,04",1.025,2.950.798,2.950.798
KMB,15.9.2017,"2.880,00","2.880,00","2.880,00","2.880,00","-0,30",339,976.320,976.320
KMB,14.9.2017,"2.880,00","2.899,00","2.880,00","2.888,77","0,12",290,837.744,837.744
KMB,13.9.2017,"2.880,00","2.900,00","2.880,00","2.885,38","-0,41",629,1.814.902,1.814.902
KMB,12.9.2017,"2.880,00","2.919,00","2.880,00","2.897,31","-0,54",2.192,6.350.910,6.350.910
KMB,11.9.2017,"2.910,00","2.929,00","2.910,00","2.913,15","-0,67",181,527.280,527.280
KMB,07.9.2017,"2.938,00","2.939,00","2.910,00","2.932,76","-0,19",546,1.601.285,1.601.285
KMB,06.9.2017,"2.939,00","2.939,00","2.930,00","2.938,23","0,04",1.500,4.407.345,4.407.345
KMB,05.9.2017,"2.920,00","2.939,00","2.920,00","2.936,96","1,26",1.706,5.010.453,5.010.453
KMB,04.9.2017,"2.901,00","2.901,00","2.900,00","2.900,35","-0,26",395,1.145.640,1.145.640
KMB,01.9.2017,"2.902,00","2.930,00","2.902,00","2.907,93","-0,92",86,250.082,250.082
KMB,31.8.2017,"2.938,00","2.939,00","2.930,00","2.934,86","-0,33",220,645.670,645.670
KMB,30.8.2017,"2.944,00","2.949,00","2.901,00","2.944,55","1,43",4.144,12.202.201,12.202.201
KMB,29.8.2017,"2.920,00","2.920,00","2.900,00","2.902,99","-0,60",408,1.184.420,1.184.420
KMB,25.8.2017,"2.930,00","2.930,00","2.900,00","2.920,47","-1,00",455,1.328.815,1.328.815
KMB,23.8.2017,"2.950,00","2.950,00","2.949,00","2.949,93","2,45",667,1.967.600,1.967.600
KMB,22.8.2017,"2.868,00","2.900,00","2.850,00","2.879,30","1,01",621,1.788.047,1.788.047
KMB,21.8.2017,"2.850,00","2.852,00","2.850,00","2.850,55","0,00",679,1.935.526,1.935.526
KMB,18.8.2017,"2.850,00","2.880,00","2.800,00","2.850,55","1,88",1.342,3.825.442,3.825.442
KMB,17.8.2017,"2.800,00","2.801,00","2.790,00","2.797,87","0,34",305,853.351,853.351
KMB,16.8.2017,"2.790,00","2.799,00","2.780,00","2.788,34","1,08",106,295.564,295.564
KMB,15.8.2017,"2.761,00","2.762,00","2.754,00","2.758,67","0,31",463,1.277.262,1.277.262
KMB,14.8.2017,"2.751,00","2.751,00","2.750,00","2.750,11","0,22",2.283,6.278.495,6.278.495
KMB,11.8.2017,"2.750,00","2.750,00","2.701,00","2.744,02","1,14",123,337.515,337.515
KMB,10.8.2017,"2.750,00","2.750,00","2.700,00","2.713,04","0,48",1.150,3.120.000,3.120.000
KMB,09.8.2017,"2.700,00","2.700,00","2.700,00","2.700,00","0,02",1.263,3.410.100,3.410.100
KMB,08.8.2017,"2.700,00","2.701,00","2.666,00","2.699,49","-0,02",1.150,3.104.411,3.104.411
KMB,07.8.2017,"2.700,00","2.701,00","2.700,00","2.700,12","0,00",1.430,3.861.175,3.861.175
KMB,04.8.2017,"2.700,00","2.700,00","2.699,00","2.699,99","0,02",1.241,3.350.690,3.350.690
KMB,03.8.2017,"2.700,00","2.701,00","2.656,00","2.699,58","1,86",3.042,8.212.120,10.237.120
KMB,01.8.2017,"2.651,00","2.651,00","2.650,00","2.650,23","-0,07",1.600,4.240.372,4.240.372
KMB,31.7.2017,"2.680,00","2.680,00","2.650,00","2.651,96","0,21",1.070,2.837.600,2.837.600
KMB,28.7.2017,"2.680,00","2.685,00","2.620,00","2.646,41","-1,72",206,545.160,545.160
KMB,27.7.2017,"2.650,00","2.705,00","2.650,00","2.692,61","-1,16",1.187,3.196.130,3.196.130
KMB,26.7.2017,"2.710,00","2.750,00","2.710,00","2.724,08","-2,34",213,580.230,580.230
KMB,25.7.2017,"2.754,00","2.800,00","2.754,00","2.789,36","-1,74",435,1.213.370,1.213.370
KMB,24.7.2017,"2.844,00","2.848,00","2.800,00","2.838,61","1,25",721,2.046.636,2.046.636
KMB,21.7.2017,"2.800,00","2.850,00","2.800,00","2.803,59","3,17",769,2.155.960,2.155.960
KMB,20.7.2017,"2.802,00","2.802,00","2.689,00","2.717,34","0,69",722,1.961.921,1.961.921
KMB,19.7.2017,"2.698,00","2.699,00","2.698,00","2.698,78","0,66",92,248.288,248.288
KMB,18.7.2017,"2.680,00","2.690,00","2.661,00","2.681,08","-0,63",339,908.885,908.885
KMB,17.7.2017,"2.698,00","2.698,00","2.698,00","2.698,00","-0,02",105,283.290,283.290
KMB,14.7.2017,"2.698,00","2.699,00","2.698,00","2.698,43","0,03",35,94.445,94.445
KMB,13.7.2017,"2.671,00","2.700,00","2.671,00","2.697,53","0,02",2.178,5.875.210,5.875.210
KMB,12.7.2017,"2.696,00","2.699,00","2.661,00","2.697,04","1,92",667,1.798.925,1.798.925
KMB,11.7.2017,"2.670,00","2.670,00","2.625,00","2.646,15","1,13",454,1.201.350,1.201.350
KMB,10.7.2017,"2.630,00","2.630,00","2.610,00","2.616,68","0,18",575,1.504.590,1.504.590
KMB,07.7.2017,"2.610,00","2.630,00","2.610,00","2.611,91","0,05",230,600.740,600.740
KMB,06.7.2017,"2.630,00","2.630,00","2.605,00","2.610,60","-0,39",199,519.510,519.510
KMB,05.7.2017,"2.630,00","2.630,00","2.610,00","2.620,69","-0,45",561,1.470.205,1.470.205
KMB,04.7.2017,"2.610,00","2.650,00","2.610,00","2.632,49","-0,66",297,781.850,781.850
KMB,03.7.2017,"2.650,00","2.650,00","2.650,00","2.650,00","-0,24",50,132.500,132.500
KMB,30.6.2017,"2.659,00","2.660,00","2.610,00","2.656,48","1,77",145,385.190,385.190
KMB,29.6.2017,"2.605,00","2.659,00","2.605,00","2.610,40","0,40",100,261.040,261.040
KMB,28.6.2017,"2.600,00","2.600,00","2.600,00","2.600,00","0,00",384,998.400,998.400
KMB,27.6.2017,"2.600,00","2.600,00","2.599,00","2.599,99","0,00",210,545.997,545.997
KMB,23.6.2017,"2.600,00","2.600,00","2.600,00","2.600,00","-0,07",919,2.389.400,2.389.400
KMB,22.6.2017,"2.600,00","2.650,00","2.600,00","2.601,78","-2,12",2.074,5.396.100,5.396.100
KMB,21.6.2017,"2.601,00","2.670,00","2.601,00","2.658,23","-0,26",667,1.773.040,1.773.040
KMB,20.6.2017,"2.687,00","2.689,00","2.650,00","2.665,21","-0,89",423,1.127.382,1.127.382
KMB,19.6.2017,"2.695,00","2.695,00","2.660,00","2.689,01","0,56",181,486.710,486.710
KMB,16.6.2017,"2.660,00","2.695,00","2.660,00","2.674,00","-0,95",50,133.700,133.700
KMB,15.6.2017,"2.695,00","2.700,00","2.695,00","2.699,74","-0,01",190,512.950,512.950
KMB,14.6.2017,"2.700,00","2.700,00","2.700,00","2.700,00","-0,06",400,1.080.000,1.080.000
KMB,13.6.2017,"2.700,00","2.710,00","2.700,00","2.701,59","0,50",1.260,3.404.000,3.404.000
KMB,12.6.2017,"2.690,00","2.699,00","2.652,00","2.688,12","0,41",828,2.225.764,2.225.764
KMB,09.6.2017,"2.690,00","2.690,00","2.651,00","2.677,04","0,20",565,1.512.529,1.512.529
KMB,08.6.2017,"2.681,00","2.681,00","2.670,00","2.671,73","-0,95",266,710.680,710.680
KMB,07.6.2017,"2.697,00","2.698,00","2.697,00","2.697,24","-0,06",85,229.265,229.265
KMB,06.6.2017,"2.690,00","2.700,00","2.690,00","2.698,76","-0,06",328,885.192,885.192
KMB,05.6.2017,"2.700,00","2.739,00","2.700,00","2.700,31","-1,09",1.713,4.625.630,4.625.630
KMB,01.6.2017,"2.740,00","2.787,00","2.690,00","2.730,09","0,89",332,906.390,906.390
KMB,31.5.2017,"2.700,00","2.720,00","2.680,00","2.706,08","0,23",492,1.331.390,1.331.390
KMB,30.5.2017,"2.700,00","2.700,00","2.700,00","2.700,00","0,11",140,378.000,378.000
KMB,29.5.2017,"2.700,00","2.700,00","2.680,00","2.696,90","0,30",232,625.680,625.680
KMB,26.5.2017,"2.700,00","2.700,00","2.680,00","2.688,90","-0,41",646,1.737.029,1.737.029
KMB,25.5.2017,"2.700,00","2.700,00","2.700,00","2.700,00","0,00",475,1.282.500,1.282.500
KMB,23.5.2017,"2.700,00","2.700,00","2.700,00","2.700,00","-0,39",50,135.000,135.000
KMB,22.5.2017,"2.700,00","2.730,00","2.700,00","2.710,51","0,10",369,1.000.180,1.000.180
KMB,19.5.2017,"2.730,00","2.730,00","2.698,00","2.707,74","3,02",676,1.830.433,1.830.433
KMB,18.5.2017,"2.670,00","2.671,00","2.600,00","2.628,37","1,33",715,1.879.288,1.879.288
KMB,17.5.2017,"2.600,00","2.600,00","2.590,00","2.593,87","-0,24",486,1.260.620,1.260.620
KMB,15.5.2017,"2.600,00","2.600,00","2.600,00","2.600,00","0,00",117,304.200,304.200
KMB,12.5.2017,"2.600,00","2.600,00","2.600,00","2.600,00","-3,67",490,1.274.000,1.274.000
KMB,10.5.2017,"2.699,00","2.699,00","2.699,00","2.699,00","7,50",15,40.485,40.485
KMB,09.5.2017,"2.510,00","2.512,00","2.510,00","2.510,76","0,03",8.500,21.341.500,21.341.500
KMB,08.5.2017,"2.510,00","2.530,00","2.510,00","2.510,01","0,12",18.145,45.544.180,45.544.180
KMB,04.5.2017,"2.507,00","2.507,00","2.507,00","2.507,00","0,08",60,150.420,150.420
KMB,02.5.2017,"2.505,00","2.505,00","2.505,00","2.505,00","0,13",50,125.250,125.250
KMB,28.4.2017,"2.504,00","2.504,00","2.501,00","2.501,78","-0,54",849,2.124.009,2.124.009
KMB,27.4.2017,"2.520,00","2.520,00","2.502,00","2.515,40","0,56",403,1.013.706,1.013.706
KMB,26.4.2017,"2.502,00","2.502,00","2.501,00","2.501,49","0,01",195,487.790,487.790
KMB,25.4.2017,"2.502,00","2.502,00","2.500,00","2.501,33","-1,87",225,562.800,562.800
KMB,24.4.2017,"2.540,00","2.550,00","2.540,00","2.549,04","-0,04",83,211.570,211.570
KMB,21.4.2017,"2.550,00","2.550,00","2.550,00","2.550,00","-6,40",75,191.250,191.250
KMB,18.4.2017,"2.750,00","2.754,00","2.700,00","2.724,23","-0,93",853,2.323.766,3.326.294
KMB,13.4.2017,"2.752,00","2.764,00","2.700,00","2.749,69","-0,60",355,976.140,976.140
KMB,12.4.2017,"2.763,00","2.768,00","2.763,00","2.766,18","-0,12",56,154.906,154.906
KMB,11.4.2017,"2.769,00","2.770,00","2.768,00","2.769,59","-0,34",1.212,3.356.747,3.356.747
KMB,10.4.2017,"2.764,00","2.800,00","2.764,00","2.778,92","-0,74",857,2.381.536,5.428.036
KMB,07.4.2017,"2.799,00","2.800,00","2.799,00","2.799,63","-0,01",843,2.360.085,2.360.085
KMB,06.4.2017,"2.800,00","2.800,00","2.800,00","2.800,00","0,00",202,565.600,565.600
KMB,05.4.2017,"2.800,00","2.800,00","2.800,00","2.800,00","0,00",173,484.400,484.400
KMB,04.4.2017,"2.800,00","2.800,00","2.800,00","2.800,00","0,01",458,1.282.400,1.282.400
KMB,03.4.2017,"2.800,00","2.800,00","2.799,00","2.799,77","-0,01",613,1.716.260,1.716.260
KMB,31.3.2017,"2.800,00","2.800,00","2.790,00","2.799,93","0,44",1.596,4.468.690,4.468.690
KMB,30.3.2017,"2.770,00","2.800,00","2.770,00","2.787,68","-0,44",1.329,3.704.830,3.704.830
KMB,29.3.2017,"2.800,00","2.800,00","2.800,00","2.800,00","-0,03",267,747.600,747.600
KMB,28.3.2017,"2.800,00","2.828,00","2.800,00","2.800,75","-0,34",607,1.700.054,1.700.054
KMB,27.3.2017,"2.810,00","2.829,00","2.810,00","2.810,28","-0,11",203,570.487,570.487
KMB,24.3.2017,"2.810,00","2.829,00","2.810,00","2.813,41","-0,58",590,1.659.912,1.659.912
KMB,23.3.2017,"2.830,00","2.849,00","2.825,00","2.829,89","-0,71",1.218,3.446.810,3.446.810
KMB,22.3.2017,"2.850,00","2.850,00","2.850,00","2.850,00","0,00",372,1.060.200,1.060.200
KMB,21.3.2017,"2.850,00","2.850,00","2.850,00","2.850,00","0,00",2.608,7.432.800,7.432.800
KMB,20.3.2017,"2.850,00","2.850,00","2.850,00","2.850,00","0,02",55,156.750,156.750
KMB,17.3.2017,"2.849,00","2.850,00","2.849,00","2.849,40","0,91",40,113.976,113.976
KMB,16.3.2017,"2.850,00","2.850,00","2.800,00","2.823,75","-0,09",204,576.045,576.045
KMB,15.3.2017,"2.848,00","2.848,00","2.800,00","2.826,27","2,51",446,1.260.516,1.260.516
KMB,14.3.2017,"2.798,00","2.798,00","2.750,00","2.757,00","0,23",202,556.915,556.915
KMB,13.3.2017,"2.750,00","2.760,00","2.749,00","2.750,58","-0,41",1.241,3.413.465,3.413.465
KMB,10.3.2017,"2.750,00","2.800,00","2.750,00","2.761,91","-2,17",645,1.781.435,1.781.435
KMB,09.3.2017,"2.802,00","2.851,00","2.801,00","2.823,21","-1,32",904,2.552.185,2.552.185
KMB,08.3.2017,"2.861,00","2.862,00","2.861,00","2.861,08","-0,69",1.090,3.118.580,3.118.580
KMB,07.3.2017,"2.880,00","2.900,00","2.880,00","2.881,10","-0,65",272,783.660,783.660
KMB,06.3.2017,"2.900,00","2.900,00","2.900,00","2.900,00","-1,04",571,1.655.900,1.655.900
KMB,03.3.2017,"2.900,00","2.950,00","2.900,00","2.930,59","-1,33",816,2.391.365,2.391.365
KMB,02.3.2017,"2.970,00","2.970,00","2.970,00","2.970,00","0,01",607,1.802.790,1.802.790
KMB,01.3.2017,"2.970,00","2.970,00","2.969,00","2.969,80","-0,03",502,1.490.838,1.490.838
KMB,28.2.2017,"2.970,00","2.980,00","2.970,00","2.970,82","0,03",1.949,5.790.130,5.790.130
KMB,27.2.2017,"2.970,00","2.970,00","2.970,00","2.970,00","-0,50",46,136.620,136.620
KMB,24.2.2017,"2.985,00","2.985,00","2.985,00","2.985,00","0,89",669,1.996.965,1.996.965
KMB,23.2.2017,"2.951,00","2.970,00","2.950,00","2.958,66","0,47",641,1.896.500,1.896.500
KMB,22.2.2017,"2.960,00","2.960,00","2.935,00","2.944,94","0,32",6.328,18.635.586,18.635.586
KMB,21.2.2017,"2.935,00","2.940,00","2.935,00","2.935,49","0,02",1.021,2.997.131,2.997.131
KMB,20.2.2017,"2.935,00","2.935,00","2.935,00","2.935,00","-0,50",643,1.887.205,1.887.205
KMB,17.2.2017,"2.950,00","2.951,00","2.949,00","2.949,89","-0,35",284,837.770,837.770
KMB,16.2.2017,"2.970,00","2.970,00","2.950,00","2.960,12","-0,41",248,734.110,734.110
KMB,15.2.2017,"2.950,00","2.980,00","2.950,00","2.972,29","-0,26",909,2.701.810,2.701.810
KMB,14.2.2017,"2.980,00","2.999,00","2.977,00","2.980,05","-0,10",775,2.309.540,2.309.540
KMB,13.2.2017,"2.999,00","2.999,00","2.976,00","2.982,92","0,32",4.218,12.581.936,12.581.936
KMB,10.2.2017,"2.970,00","2.979,00","2.970,00","2.973,50","-0,11",400,1.189.400,1.189.400
KMB,09.2.2017,"2.979,00","2.979,00","2.950,00","2.976,85","-0,05",108,321.500,321.500
KMB,08.2.2017,"2.980,00","2.980,00","2.950,00","2.978,20","0,27",600,1.786.920,1.786.920
KMB,07.2.2017,"2.950,00","2.975,00","2.950,00","2.970,31","-0,52",777,2.307.933,2.307.933
KMB,06.2.2017,"2.980,00","2.989,00","2.961,00","2.985,80","-0,13",167,498.629,498.629
KMB,03.2.2017,"2.989,00","2.990,00","2.989,00","2.989,59","0,48",435,1.300.470,1.300.470
KMB,02.2.2017,"2.998,00","2.998,00","2.910,00","2.975,30","2,36",2.110,6.277.877,6.277.877
KMB,01.2.2017,"2.900,00","2.950,00","2.900,00","2.906,64","-2,40",123,357.517,357.517
KMB,31.1.2017,"2.969,00","2.980,00","2.950,00","2.978,04","-0,59",535,1.593.250,1.593.250
KMB,30.1.2017,"2.995,00","2.999,00","2.995,00","2.995,86","-0,06",757,2.267.867,2.267.867
KMB,27.1.2017,"2.999,00","3.000,00","2.970,00","2.997,68","-0,07",1.934,5.797.515,5.797.515
KMB,26.1.2017,"2.999,00","3.000,00","2.999,00","2.999,66","-0,01",615,1.844.790,1.844.790
KMB,25.1.2017,"3.000,00","3.005,00","2.999,00","3.000,04","0,54",4.177,12.531.180,12.531.180
KMB,24.1.2017,"2.998,00","2.998,00","2.980,00","2.983,96","0,23",842,2.512.496,2.512.496
KMB,23.1.2017,"2.979,00","2.985,00","2.970,00","2.977,19","-0,01",1.132,3.370.182,3.370.182
KMB,20.1.2017,"2.980,00","2.980,00","2.952,00","2.977,56","-0,68",688,2.048.560,2.048.560
KMB,18.1.2017,"2.999,00","3.000,00","2.980,00","2.997,91","-0,09",401,1.202.160,1.202.160
KMB,17.1.2017,"3.000,00","3.080,00","2.999,00","3.000,49","0,44",1.895,5.685.920,5.685.920
KMB,16.1.2017,"3.000,00","3.000,00","2.974,00","2.987,29","1,26",897,2.679.602,2.679.602
KMB,13.1.2017,"2.950,00","2.950,00","2.950,00","2.950,00","0,00",524,1.545.800,1.545.800
KMB,12.1.2017,"2.950,00","2.950,00","2.950,00","2.950,00","-0,03",346,1.020.700,1.020.700
KMB,11.1.2017,"2.905,00","2.960,00","2.905,00","2.950,83","0,20",398,1.174.431,1.174.431
KMB,10.1.2017,"2.945,00","2.945,00","2.945,00","2.945,00","2,97",349,1.027.805,1.027.805
KMB,04.1.2017,"2.860,00","2.860,00","2.860,00","2.860,00","0,03",25,71.500,71.500
KMB,03.1.2017,"2.860,00","2.860,00","2.856,00","2.859,20","0,17",200,571.840,571.840
KMB,29.12.2016,"2.880,00","2.880,00","2.850,00","2.854,47","0,09",275,784.980,784.980
KMB,28.12.2016,"2.850,00","2.861,00","2.850,00","2.851,89","-0,44",1.298,3.701.759,3.701.759
KMB,27.12.2016,"2.861,00","2.889,00","2.861,00","2.864,39","0,46",455,1.303.297,1.303.297
KMB,26.12.2016,"2.860,00","2.860,00","2.851,00","2.851,34","0,01",461,1.314.470,1.314.470
KMB,23.12.2016,"2.850,00","2.851,00","2.850,00","2.850,97","-0,45",351,1.000.690,1.000.690
KMB,22.12.2016,"2.870,00","2.870,00","2.860,00","2.864,00","0,14",50,143.200,39.343.200
KMB,21.12.2016,"2.860,00","2.860,00","2.860,00","2.860,00","2,31",10,28.600,28.600
KMB,20.12.2016,"2.800,00","2.800,00","2.790,00","2.795,56","0,20",198,553.520,553.520
KMB,19.12.2016,"2.790,00","2.790,00","2.790,00","2.790,00","-0,75",82,228.780,228.780
KMB,16.12.2016,"2.765,00","2.850,00","2.765,00","2.810,98","-1,37",574,1.613.505,1.613.505
KMB,15.12.2016,"2.850,00","2.850,00","2.850,00","2.850,00","-1,56",80,228.000,228.000
KMB,14.12.2016,"2.900,00","2.900,00","2.860,00","2.895,11","-1,75",1.171,3.390.168,3.390.168
KMB,12.12.2016,"2.970,00","2.970,00","2.940,00","2.946,77","-0,21",458,1.349.620,1.349.620
KMB,09.12.2016,"2.960,00","2.960,00","2.940,00","2.952,89","-0,07",509,1.503.020,1.503.020
KMB,07.12.2016,"2.955,00","2.960,00","2.951,00","2.955,06","0,07",190,561.462,561.462
KMB,06.12.2016,"2.951,00","2.960,00","2.951,00","2.953,06","-0,23",506,1.494.250,1.494.250
KMB,05.12.2016,"2.951,00","2.977,00","2.951,00","2.960,00","0,31",413,1.222.480,1.222.480
KMB,02.12.2016,"2.960,00","2.960,00","2.950,00","2.950,86","-0,19",269,793.780,793.780
KMB,01.12.2016,"2.950,00","2.988,00","2.950,00","2.956,53","-0,03",128,378.436,378.436
KMB,29.11.2016,"2.950,00","2.970,00","2.950,00","2.957,40","-1,14",918,2.714.895,2.714.895
KMB,28.11.2016,"2.998,00","2.998,00","2.979,00","2.991,46","0,48",207,619.233,619.233
KMB,25.11.2016,"2.998,00","2.998,00","2.951,00","2.977,11","0,92",90,267.940,267.940
KMB,24.11.2016,"2.950,00","2.950,00","2.949,00","2.949,89","0,52",1.000,2.949.890,2.949.890
KMB,23.11.2016,"2.910,00","2.950,00","2.901,00","2.934,60","-0,52",741,2.174.538,2.174.538
KMB,22.11.2016,"2.950,00","2.950,00","2.949,00","2.949,95","-0,26",183,539.840,539.840
KMB,21.11.2016,"2.920,00","2.998,00","2.920,00","2.957,53","-1,29",235,695.020,695.020
KMB,18.11.2016,"2.911,00","3.000,00","2.911,00","2.996,05","4,24",1.522,4.559.987,4.559.987
KMB,17.11.2016,"3.000,00","3.000,00","2.870,00","2.874,11","1,99",2.335,6.711.039,6.711.039
KMB,16.11.2016,"2.850,00","2.850,00","2.800,00","2.818,15","0,65",1.807,5.092.401,5.092.401
KMB,15.11.2016,"2.800,00","2.801,00","2.800,00","2.800,02","-0,01",1.120,3.136.025,3.136.025
KMB,14.11.2016,"2.849,00","2.849,00","2.793,00","2.800,35","0,36",8.471,23.721.786,23.721.786
KMB,11.11.2016,"2.800,00","2.800,00","2.790,00","2.790,38","0,35",3.470,9.682.635,9.682.635
KMB,10.11.2016,"2.799,00","2.800,00","2.771,00","2.780,76","-0,64",4.788,13.314.280,13.314.280
KMB,09.11.2016,"2.772,00","2.800,00","2.772,00","2.798,74","-0,66",4.457,12.474.000,12.474.000
KMB,08.11.2016,"2.802,00","2.830,00","2.801,00","2.817,28","0,55",490,1.380.465,1.380.465
KMB,07.11.2016,"2.840,00","2.840,00","2.800,00","2.801,81","0,07",360,1.008.653,1.008.653
KMB,04.11.2016,"2.800,00","2.800,00","2.799,00","2.799,99","1,07",3.190,8.931.970,8.931.970
KMB,03.11.2016,"2.800,00","2.800,00","2.750,00","2.770,32","-1,21",5.055,14.003.960,14.003.960
KMB,02.11.2016,"2.800,00","2.850,00","2.800,00","2.804,38","-0,10",3.309,9.279.708,9.279.708
KMB,01.11.2016,"2.811,00","2.850,00","2.798,00","2.807,22","0,26",2.925,8.211.118,8.211.118
KMB,31.10.2016,"2.800,00","2.800,00","2.799,00","2.799,96","-1,59",2.709,7.585.100,7.585.100
KMB,28.10.2016,"2.800,00","2.850,00","2.800,00","2.845,17","1,24",6.786,19.307.320,19.307.320
KMB,27.10.2016,"2.820,00","2.820,00","2.800,00","2.810,41","0,34",761,2.138.725,2.138.725
KMB,26.10.2016,"2.815,00","2.815,00","2.790,00","2.800,85","1,04",861,2.411.535,2.411.535
KMB,25.10.2016,"2.800,00","2.800,00","2.720,00","2.772,11","0,56",607,1.682.673,1.682.673
KMB,21.10.2016,"2.769,00","2.769,00","2.750,00","2.756,72","0,08",162,446.588,446.588
KMB,20.10.2016,"2.731,00","2.795,00","2.731,00","2.754,46","0,50",162,446.222,446.222
KMB,19.10.2016,"2.759,00","2.800,00","2.700,00","2.740,87","4,17",1.340,3.672.768,3.672.768
KMB,18.10.2016,"2.689,00","2.689,00","2.630,00","2.631,24","0,78",953,2.507.570,13.093.971
KMB,17.10.2016,"2.630,00","2.630,00","2.610,00","2.610,78","0,12",705,1.840.600,1.840.600
KMB,14.10.2016,"2.610,00","2.611,00","2.600,00","2.607,72","0,36",3.549,9.254.788,9.254.788
KMB,13.10.2016,"2.610,00","2.610,00","2.565,00","2.598,38","-0,55",716,1.860.440,1.860.440
KMB,12.10.2016,"2.650,00","2.650,00","2.600,00","2.612,85","3,27",603,1.575.550,1.575.550
KMB,10.10.2016,"2.530,00","2.530,00","2.530,00","2.530,00","-0,19",200,506.000,506.000
KMB,07.10.2016,"2.530,00","2.550,00","2.529,00","2.534,80","0,19",728,1.845.335,1.845.335
KMB,06.10.2016,"2.530,00","2.530,00","2.530,00","2.530,00","-0,80",30,75.900,75.900
KMB,05.10.2016,"2.550,00","2.561,00","2.549,00","2.550,33","2,15",2.584,6.590.054,6.590.054
KMB,04.10.2016,"2.500,00","2.500,00","2.470,00","2.496,73","0,96",1.009,2.519.205,2.519.205
KMB,03.10.2016,"2.475,00","2.475,00","2.415,00","2.473,06","0,94",310,766.650,766.650
KMB,30.9.2016,"2.450,00","2.450,00","2.450,00","2.450,00","1,60",337,825.650,825.650
KMB,29.9.2016,"2.410,00","2.415,00","2.410,00","2.411,36","-0,43",236,569.080,569.080
KMB,28.9.2016,"2.430,00","2.430,00","2.402,00","2.421,79","0,86",377,913.016,913.016
KMB,27.9.2016,"2.401,00","2.402,00","2.401,00","2.401,15","-0,40",65,156.075,156.075
KMB,26.9.2016,"2.411,00","2.411,00","2.405,00","2.410,72","0,23",325,783.485,783.485
KMB,23.9.2016,"2.420,00","2.420,00","2.382,00","2.405,19","1,07",973,2.340.252,3.468.252
KMB,22.9.2016,"2.380,00","2.380,00","2.363,00","2.379,75","0,78",203,483.089,483.089
KMB,21.9.2016,"2.360,00","2.363,00","2.360,00","2.361,27","-0,34",315,743.800,743.800
KMB,20.9.2016,"2.370,00","2.370,00","2.355,00","2.369,35","-0,07",510,1.208.368,1.208.368
KMB,19.9.2016,"2.362,00","2.398,00","2.362,00","2.370,95","0,64",219,519.238,519.238
KMB,15.9.2016,"2.360,00","2.360,00","2.355,00","2.355,82","0,17",85,200.245,200.245
KMB,14.9.2016,"2.353,00","2.354,00","2.350,00","2.351,91","-1,22",240,564.459,564.459
KMB,13.9.2016,"2.361,00","2.390,00","2.360,00","2.381,03","-0,79",68,161.910,161.910
KMB,12.9.2016,"2.400,00","2.400,00","2.399,00","2.399,93","-0,09",228,547.185,547.185
KMB,09.9.2016,"2.402,00","2.402,00","2.402,00","2.402,00","-1,91",10,24.020,24.020
